id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,0,regression,-2.11692,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:23:16,3694.1,3436.5,157.8,24,1764638008,,1.50934,18,0.565534,2.11692,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,1,regression,-2.00978,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:22:59,3685.8,3456.7,116.7,24,1764638009,,1.36243,15,0.616682,2.00978,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,2,regression,-2.00944,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:21:20,3649.2,3415.3,119.4,24,1764638010,,1.45881,16,0.61586,2.00944,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,3,regression,-2.04648,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:21:20,3621.2,3457.5,69.6,24,1764638011,,1.44307,17,0.607267,2.04648,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,4,regression,-2.34668,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:22:13,3713.2,3492.8,111.0,24,1764638012,,1.58288,16,0.550894,2.34668,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,5,regression,-2.07169,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:23:41,3726.0,3492.4,131.3,24,1764638013,,1.46096,18,0.605616,2.07169,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,6,regression,-1.92473,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:21:33,3652.8,3432.3,112.3,24,1764638014,,1.35784,15,0.60467,1.92473,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,7,regression,-1.89185,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:22:51,3729.6,3513.6,105.4,24,1764638015,,1.33622,16,0.607309,1.89185,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,8,regression,-2.11979,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:19:55,3546.0,3395.4,62.0,24,1764638016,,1.46419,16,0.570421,2.11979,,,,
openml.org/t/359944,abalone,AutoGluon_bestquality_nochildoof,1h8c,9,regression,-2.0951,neg_rmse,aws,0.2.1b20210814,"{'presets': 'best_quality', 'ag_args_ensemble': {'use_child_oof': False}, '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 15e020f]",2021-08-14T20:19:25,3505.8,3347.7,68.0,24,1764638017,,1.49591,16,0.54538,2.0951,,,,
