id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,models_ensemble_count,r2,rmse,acc,auc,balacc,logloss
openml.org/t/359944,abalone,AutoGluon_high,4h8c,0,regression,-2.16139,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:03:31,6341.9,6337.9,0.7,48.0,626535221,,1.58129,17.0,0.547086,2.16139,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,1,regression,-2.0653,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:09:00,6659.8,6656.0,0.7,48.0,626535222,,1.38973,16.0,0.595212,2.0653,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,2,regression,-2.02109,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:08:00,6599.9,6596.3,0.6,48.0,626535223,,1.48373,16.0,0.611392,2.02109,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,3,regression,-2.05593,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:07:41,6570.9,6566.5,0.9,48.0,626535224,,1.49422,18.0,0.60363,2.05593,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,4,regression,-2.38004,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:05:31,6425.5,6421.4,0.8,48.0,626535225,,1.58649,17.0,0.538032,2.38004,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,5,regression,-2.08829,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:03:54,6330.7,6326.9,0.8,48.0,626535226,,1.50012,17.0,0.599272,2.08829,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,6,regression,-1.94354,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:00:09,6096.3,6092.4,0.7,48.0,626535227,,1.37884,15.0,0.596906,1.94354,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,7,regression,-1.90157,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:01:16,6158.3,6154.4,0.7,48.0,626535228,,1.33682,15.0,0.603262,1.90157,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,8,regression,-2.15804,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:09:18,6633.4,6629.5,0.7,48.0,626535229,,1.50248,16.0,0.554781,2.15804,,,,
openml.org/t/359944,abalone,AutoGluon_high,4h8c,9,regression,-2.11506,neg_rmse,aws,0.3.1b20210830,"{'presets': 'high_quality_fast_inference_only_refit', '_leaderboard_test': True}","dev [https://github.com/truebluejason/automlbenchmark, proxy-select, 7cfb67d]",2021-08-30T10:11:20,6741.1,6737.2,0.7,48.0,626535230,,1.5324,16.0,0.536678,2.11506,,,,
